Wall time,Step,Value
1755673065.8609283,4,26.15999984741211
1755673168.0570161,18,25.219999313354492
1755673331.2994888,40,23.889999389648438
1755673383.3623586,47,23.030000686645508
1755673390.602454,48,23.030000686645508
1755673496.359933,62,23.59000015258789
1755673503.557135,63,23.229999542236328
1755673533.3858767,67,23.860000610351562
1755673563.2383034,71,23.559999465942383
1755673607.3938086,77,23.850000381469727
1755673645.4664996,82,24.729999542236328
1755673696.3544774,89,24.90999984741211
1755673769.752773,99,23.489999771118164
1755673799.3654816,103,24.040000915527344
1755673828.7893267,107,25.420000076293945
1755673930.842453,121,25.229999542236328
1755673959.6471376,125,24.459999084472656
1755673966.678651,126,25.239999771118164
1755673981.2070482,128,23.860000610351562
1755673995.14132,130,26.15999984741211
1755674097.3316042,144,24.559999465942383
1755674118.206966,147,26.450000762939453
1755674190.536902,157,25.90999984741211
1755674211.3351943,160,27.010000228881836
1755674226.2521763,162,27.790000915527344
1755674240.063633,164,26.65999984741211
1755674296.4796264,172,26.479999542236328
1755674332.2402372,177,27.969999313354492
1755674431.9653656,191,28.690000534057617
1755674514.4812973,203,27.899999618530273
1755674529.1613214,205,27.31999969482422
1755674584.3612425,213,27.299999237060547
1755674694.029474,229,28.489999771118164
1755674797.008336,244,28.34000015258789
1755674803.6513147,245,29.440000534057617
1755674892.6495965,258,29.0
1755674899.2526917,259,30.469999313354492
1755674980.948315,271,32.36000061035156
1755675000.6854098,274,29.079999923706055
1755675055.5737,282,32.52000045776367
1755675076.0272646,285,30.149999618530273
1755675143.321696,295,29.360000610351562
1755675231.8026123,308,30.239999771118164
1755675285.7654083,316,31.049999237060547
1755675305.7742014,319,32.720001220703125
1755675325.4181287,322,31.360000610351562
1755675479.6824198,345,31.190000534057617
1755675486.8764386,346,30.440000534057617
1755675566.7930539,358,31.030000686645508
1755675606.8926394,364,32.08000183105469
1755675620.3468797,366,31.229999542236328
1755675700.904172,378,31.639999389648438
1755675753.385407,386,30.969999313354492
1755675780.4088614,390,30.1299991607666
1755675794.5213645,392,33.220001220703125
1755675863.3711848,402,29.34000015258789
1755675876.6792245,404,29.309999465942383
1755675952.969986,415,30.459999084472656
1755676001.3201888,422,28.850000381469727
1755676111.595798,436,28.719999313354492
1755676120.1762085,437,31.479999542236328
1755676134.2719018,439,29.6200008392334
1755676186.3370447,446,29.809999465942383
1755676289.1879022,461,31.489999771118164
1755676317.2934299,465,30.729999542236328
1755676378.5853107,474,30.610000610351562
1755676385.0465472,475,31.389999389648438
1755676418.5327191,480,31.030000686645508
1755676427.2087598,481,29.040000915527344
1755676468.3174517,487,30.40999984741211
1755676624.9318135,510,31.329999923706055
1755676638.4209976,512,31.489999771118164
1755676644.8652778,513,32.029998779296875
1755676651.3136644,514,31.030000686645508
1755676672.7255936,517,31.530000686645508
1755676685.6603115,519,31.6200008392334
1755676781.9092994,533,31.079999923706055
1755676788.355107,534,32.029998779296875
1755676801.1139858,536,30.75
1755676815.9611602,538,32.939998626708984
1755676828.710106,540,29.969999313354492
1755676855.0143077,544,31.760000228881836
1755676867.771427,546,31.540000915527344
1755676910.357163,552,33.72999954223633
1755676938.1455264,556,33.369998931884766
1755676977.172024,562,30.799999237060547
1755676989.9063659,564,30.459999084472656
1755677017.437705,568,32.970001220703125
1755677124.7708576,584,32.29999923706055
1755677163.7538888,590,30.979999542236328
1755677191.2173061,594,31.559999465942383
1755677203.8575306,596,32.900001525878906
1755677323.8895802,614,34.900001525878906
1755677383.2646906,623,33.70000076293945
1755677417.2716699,628,34.060001373291016
1755677424.0083897,629,33.290000915527344
1755677476.8293977,637,33.970001220703125
1755677517.5182714,643,32.380001068115234
1755677523.835497,644,32.040000915527344
1755677616.707728,658,33.20000076293945
1755677676.78084,667,33.91999816894531
1755677730.407368,675,33.45000076293945
1755677736.6293874,676,32.900001525878906
1755677844.43864,692,34.41999816894531
1755677857.0067358,694,32.459999084472656
1755678037.158725,721,35.58000183105469
1755678064.3953128,725,33.63999938964844
1755678084.7044125,728,35.29999923706055
1755678103.3724916,731,36.970001220703125
1755678198.7733026,744,33.29999923706055
1755678335.3006403,764,37.689998626708984
1755678405.5034063,775,34.119998931884766
1755678412.9000533,776,36.5
1755678451.2533054,782,35.2599983215332
1755678489.605193,788,34.959999084472656
1755678593.8997734,804,33.790000915527344
1755678600.1062074,805,36.02000045776367
1755678612.5658128,807,37.25
1755678689.9227376,819,35.58000183105469
1755678773.6362035,832,37.15999984741211
1755678933.3971784,857,38.130001068115234
1755678991.4160666,866,35.61000061035156
1755679023.4255838,871,36.130001068115234
1755679119.6069274,886,35.439998626708984
1755679190.139917,897,36.2400016784668
1755679215.7965841,901,36.83000183105469
1755679401.2403898,930,38.66999816894531
1755679414.8813102,932,35.93000030517578
1755679478.4224782,942,35.560001373291016
1755679523.2783637,949,38.880001068115234
1755679612.0010579,963,35.59000015258789
1755679842.6009657,999,39.81999969482422
1755679861.9561856,1002,42.400001525878906
1755679874.3465006,1004,39.81999969482422
1755679943.3281248,1015,35.34000015258789
1755679988.630538,1022,36.90999984741211
1755680014.491601,1026,35.380001068115234
1755680026.8634522,1028,38.720001220703125
1755680083.7410693,1037,36.0
1755680203.921849,1056,36.959999084472656
1755680292.658298,1070,36.470001220703125
1755680298.8016045,1071,37.900001525878906
1755680311.5283668,1073,40.709999084472656
1755680335.9220743,1077,40.310001373291016
1755680392.4724042,1086,38.27000045776367
1755680468.5971873,1098,39.0099983215332
1755680493.9386253,1102,40.40999984741211
1755680506.209174,1104,38.310001373291016
1755680525.600491,1107,40.70000076293945
1755680537.8265123,1109,36.84000015258789
1755680550.016802,1111,37.650001525878906
1755680613.0842378,1121,38.5
1755680637.3015091,1125,41.68000030517578
1755680681.204135,1132,38.61000061035156
1755680693.3648713,1134,36.630001068115234
1755680724.897647,1139,40.470001220703125
1755680769.672047,1146,39.18000030517578
1755680800.5572011,1151,40.70000076293945
1755680806.5828154,1152,40.369998931884766
1755680881.4337509,1164,40.2400016784668
1755680945.3902624,1174,36.529998779296875
1755680958.9358268,1176,34.130001068115234
1755680965.373051,1177,31.1200008392334
1755681012.2494996,1184,34.25
1755681071.8912346,1193,34.29999923706055
1755681078.3268561,1194,35.599998474121094
1755681210.2379076,1214,34.29999923706055
1755681235.9203389,1218,36.38999938964844
1755681282.2052493,1225,35.650001525878906
1755681418.6986501,1246,34.040000915527344
1755681451.221302,1251,35.369998931884766
1755681458.4337196,1252,34.5099983215332
1755681471.0789104,1254,36.4900016784668
1755681491.1365159,1257,35.810001373291016
1755681516.5295854,1261,36.06999969482422
1755681555.0515246,1267,36.029998779296875
1755681581.2393043,1271,35.849998474121094
1755681613.8614552,1276,35.310001373291016
1755681652.2482896,1282,36.95000076293945
1755681704.2827559,1290,35.119998931884766
1755681755.526954,1298,37.0099983215332
1755681807.1523566,1306,36.02000045776367
1755681865.6914074,1315,36.849998474121094
1755681910.9258397,1322,38.43000030517578
1755681929.7100525,1325,39.189998626708984
1755681935.9893541,1326,35.619998931884766
1755682057.826671,1345,37.0
1755682155.018758,1360,36.52000045776367
1755682179.8657532,1364,36.65999984741211
1755682250.976091,1375,37.310001373291016
1755682257.1928072,1376,36.81999969482422
1755682283.210911,1380,38.22999954223633
1755682519.883302,1417,38.11000061035156
1755682652.6088195,1438,38.560001373291016
1755682658.8007038,1439,37.709999084472656
1755682774.3472142,1457,37.54999923706055
1755682780.5239627,1458,40.880001068115234
1755682799.3676422,1461,37.060001373291016
1755682882.1032276,1474,38.25
1755682894.4455888,1476,37.810001373291016
1755682962.7944305,1487,36.40999984741211
1755682982.3430183,1490,37.75
1755683008.0171065,1494,39.52000045776367
1755683058.3848252,1502,39.459999084472656
1755683102.4024208,1509,36.34000015258789
1755683108.5193121,1510,38.45000076293945
1755683128.0787349,1513,40.22999954223633
1755683146.6072538,1516,37.22999954223633
1755683222.2484207,1528,39.630001068115234
1755683285.5816197,1538,38.97999954223633
1755683347.732321,1548,37.560001373291016
1755683366.835271,1551,40.22999954223633
1755683455.281247,1565,39.400001525878906
1755683473.4098923,1568,39.15999984741211
1755683504.1885402,1573,41.88999938964844
1755683523.405711,1576,40.560001373291016
1755683580.4166713,1585,37.34000015258789
1755683648.3397217,1596,37.20000076293945
1755683679.5072875,1601,38.31999969482422
1755683692.3580167,1603,39.68000030517578
1755683842.073438,1627,40.93000030517578
1755683891.5331664,1635,39.65999984741211
1755683904.7627995,1637,37.83000183105469
1755683967.8869472,1647,37.720001220703125
1755684011.043605,1654,39.31999969482422
1755684110.8973184,1670,42.790000915527344
1755684155.0902133,1677,43.720001220703125
1755684167.1777442,1679,39.619998931884766
1755684205.01079,1685,39.619998931884766
1755684260.6721566,1694,38.97999954223633
1755684311.0685747,1702,40.369998931884766
1755684323.478377,1704,42.779998779296875
1755684341.7309127,1707,42.56999969482422
1755684360.5735059,1710,39.619998931884766
1755684366.6760147,1711,41.880001068115234
1755684410.1980119,1718,39.5099983215332
1755684441.8306313,1723,40.939998626708984
1755684485.8114045,1730,45.5099983215332
1755684542.467254,1739,41.560001373291016
1755684580.1003442,1745,40.689998626708984
1755684634.9562151,1754,42.31999969482422
1755684764.8862302,1775,40.380001068115234
1755684776.6135137,1777,45.5099983215332
1755684850.000553,1789,40.5
1755684867.6391068,1792,40.72999954223633
1755684917.0229828,1800,46.439998626708984
1755685031.1757216,1819,43.7400016784668
1755685198.6752818,1847,45.029998779296875
