Wall time,Step,Value
1754858974.9384875,600,18.25984764099121
1754858994.6159463,1200,125.27030181884766
1754859013.429215,1800,241.40663146972656
1754859032.7468314,2400,236.40377807617188
1754859052.1725411,3000,255.366455078125
1754859072.9215739,3600,262.0379638671875
1754859094.235912,4200,273.60845947265625
1754859116.7820146,4800,284.158447265625
1754859139.55612,5400,282.1282043457031
1754859162.980741,6000,287.08563232421875
1754859185.649801,6600,285.5990905761719
1754859207.695869,7200,280.5566711425781
1754859230.2306442,7800,286.9257507324219
1754859252.517799,8400,285.9292297363281
1754859274.0870595,9000,286.783935546875
1754859295.4103096,9600,287.47943115234375
1754859316.8557775,10200,286.0969543457031
1754859338.1358876,10800,285.7547607421875
1754859359.0843024,11400,282.25927734375
1754859380.2416794,12000,287.5570373535156
1754859401.8670685,12600,289.83807373046875
1754859424.4459696,13200,292.7804260253906
1754859447.5084233,13800,292.87451171875
1754859469.8915799,14400,291.71319580078125
1754859492.2134118,15000,289.8701477050781
1754859514.2282329,15600,288.9235534667969
1754859536.704308,16200,286.4137878417969
1754859559.3519611,16800,285.632568359375
1754859580.899341,17400,288.89385986328125
1754859602.6695077,18000,286.7049560546875
1754859624.4029777,18600,285.2322998046875
1754859646.8468888,19200,291.51556396484375
1754859669.0769079,19800,293.55487060546875
1754859691.441976,20400,293.257080078125
1754859714.8447444,21000,294.723876953125
1754859735.7829423,21600,289.6067199707031
1754859757.6935098,22200,293.7769775390625
1754859780.8749583,22800,294.28106689453125
1754859802.977083,23400,293.63055419921875
1754859825.0369248,24000,292.019287109375
1754859846.7257657,24600,289.44158935546875
1754859869.411579,25200,293.65252685546875
1754859890.494626,25800,290.2575378417969
1754859911.5223603,26400,292.0716857910156
1754859933.7142415,27000,292.5521240234375
1754859956.3864367,27600,292.5433654785156
1754859977.4370072,28200,290.7935485839844
1754859999.539765,28800,290.1209411621094
1754860022.2069752,29400,293.25537109375
1754860044.7274384,30000,291.6607971191406
1754860065.7845705,30600,290.3309631347656
1754860086.6037376,31200,289.1552734375
1754860108.5510392,31800,293.8579406738281
1754860129.552116,32400,293.3095703125
1754860149.7674701,33000,293.9660339355469
1754860170.907959,33600,293.1360168457031
1754860192.5514235,34200,291.88525390625
1754860213.703183,34800,290.45306396484375
1754860234.8745008,35400,290.97515869140625
1754860255.9526186,36000,291.87274169921875
1754860275.9053323,36600,293.22845458984375
1754860297.502955,37200,293.9989929199219
1754860319.0194685,37800,293.7075500488281
1754860340.7269447,38400,292.79638671875
1754860361.9383821,39000,293.1400451660156
1754860383.057055,39600,292.71893310546875
1754860403.840198,40200,291.0543518066406
1754860424.4980152,40800,289.0692443847656
1754860445.0783253,41400,287.6479797363281
1754860465.6901634,42000,288.3138122558594
1754860484.7459807,42600,293.18505859375
1754860505.8595848,43200,293.46710205078125
1754860526.4032166,43800,293.662109375
1754860548.0597258,44400,293.61932373046875
1754860569.3744254,45000,290.63531494140625
1754860590.1510336,45600,291.3074645996094
1754860611.433918,46200,293.29833984375
1754860629.941027,46800,294.2429504394531
1754860651.548414,47400,294.4523620605469
1754860673.3757014,48000,294.37725830078125
1754860694.9739263,48600,294.6247863769531
1754860715.9442978,49200,292.0826721191406
1754860736.5163343,49800,290.432861328125
1754860756.2008185,50400,288.3594970703125
1754860775.477379,51000,287.15771484375
1754860796.2694185,51600,294.3537292480469
1754860815.8505244,52200,294.1314697265625
1754860836.8829887,52800,294.09661865234375
1754860857.37756,53400,293.8799133300781
1754860878.354512,54000,293.80743408203125
1754860899.5023847,54600,293.13897705078125
1754860920.6128635,55200,292.9073181152344
1754860941.3928354,55800,293.7256774902344
1754860962.157144,56400,293.5713806152344
1754860982.8958535,57000,292.8899841308594
1754861003.3782454,57600,291.6614990234375
1754861023.9309258,58200,291.3381652832031
1754861044.5457146,58800,291.4791259765625
1754861064.697197,59400,290.24774169921875
1754861085.187408,60000,289.3308410644531
