Wall time,Step,Value
1754858974.9383483,600,2.1617343425750732
1754858994.615806,1200,15.853531837463379
1754859013.4290786,1800,30.43207359313965
1754859032.7466793,2400,31.725296020507812
1754859052.1724017,3000,37.16910171508789
1754859072.9213693,3600,38.617576599121094
1754859094.2357578,4200,38.910648345947266
1754859116.7818766,4800,37.50152587890625
1754859139.5559814,5400,36.98814010620117
1754859162.9805968,6000,39.22886657714844
1754859185.649655,6600,43.0825309753418
1754859207.6957304,7200,37.88722610473633
1754859230.2305033,7800,38.93947219848633
1754859252.517651,8400,36.79315948486328
1754859274.0869236,9000,36.72008514404297
1754859295.4101655,9600,36.63998031616211
1754859316.8552744,10200,36.24214553833008
1754859338.135719,10800,38.06223678588867
1754859359.084141,11400,38.688472747802734
1754859380.2415395,12000,40.694828033447266
1754859401.866931,12600,36.942047119140625
1754859424.445826,13200,36.89986801147461
1754859447.5082867,13800,37.04291915893555
1754859469.891428,14400,36.908592224121094
1754859492.2132726,15000,36.81855392456055
1754859514.2280781,15600,37.59923553466797
1754859536.70416,16200,35.77002716064453
1754859559.3518064,16800,35.55958557128906
1754859580.8991964,17400,42.20724868774414
1754859602.6693707,18000,44.41178512573242
1754859624.4028401,18600,40.36506271362305
1754859646.8467476,19200,39.03756332397461
1754859669.0767732,19800,38.01752853393555
1754859691.4417713,20400,38.68831253051758
1754859714.8446043,21000,39.76097869873047
1754859735.7827811,21600,47.41062927246094
1754859757.6933713,22200,43.527950286865234
1754859780.8748186,22800,39.97355270385742
1754859802.9769256,23400,40.61151885986328
1754859825.0367875,24000,38.11314010620117
1754859846.7256274,24600,37.49140930175781
1754859869.4113903,25200,40.68169403076172
1754859890.4944816,25800,47.34428787231445
1754859911.5221262,26400,44.78340530395508
1754859933.714085,27000,37.80544662475586
1754859956.3862927,27600,37.98301315307617
1754859977.4368694,28200,37.597625732421875
1754859999.5396254,28800,36.345115661621094
1754860022.2068124,29400,37.88605880737305
1754860044.7272804,30000,38.24531173706055
1754860065.7841892,30600,39.87904357910156
1754860086.6035383,31200,43.775569915771484
1754860108.5509021,31800,40.752803802490234
1754860129.5519733,32400,44.44622039794922
1754860149.7673347,33000,46.662845611572266
1754860170.907822,33600,43.63197708129883
1754860192.5512633,34200,40.067230224609375
1754860213.7030451,34800,36.826026916503906
1754860234.8743646,35400,36.82387161254883
1754860255.95248,36000,38.754638671875
1754860275.9051743,36600,45.797786712646484
1754860297.502805,37200,40.27273178100586
1754860319.0193286,37800,39.4678955078125
1754860340.726777,38400,38.32655334472656
1754860361.9382346,39000,39.7160758972168
1754860383.0569162,39600,38.67484664916992
1754860403.840059,40200,36.51008605957031
1754860424.4978786,40800,35.775821685791016
1754860445.0781767,41400,35.55821228027344
1754860465.6900265,42000,37.02287292480469
1754860484.7458246,42600,46.864341735839844
1754860505.8594322,43200,36.56292724609375
1754860526.4030786,43800,39.86400604248047
1754860548.0595858,44400,36.43109130859375
1754860569.3742864,45000,36.971920013427734
1754860590.1508749,45600,42.04047775268555
1754860611.4337807,46200,37.121788024902344
1754860629.9408884,46800,50.435054779052734
1754860651.5482674,47400,40.719642639160156
1754860673.3755612,48000,41.3956184387207
1754860694.9737897,48600,40.52424240112305
1754860715.9441252,49200,38.526634216308594
1754860736.5161886,49800,37.13048553466797
1754860756.20068,50400,41.263336181640625
1754860775.4772255,51000,44.04316711425781
1754860796.269244,51600,44.7740478515625
1754860815.8503883,52200,44.9602165222168
1754860836.882851,52800,41.503997802734375
1754860857.3774064,53400,38.97943878173828
1754860878.3543758,54000,39.79607391357422
1754860899.502237,54600,39.00750732421875
1754860920.6126375,55200,38.65914535522461
1754860941.3927007,55800,39.566741943359375
1754860962.157004,56400,39.50568771362305
1754860982.8957121,57000,36.811885833740234
1754861003.3780806,57600,36.238685607910156
1754861023.9307888,58200,35.573402404785156
1754861044.5455756,58800,35.25889205932617
1754861064.697053,59400,34.70982360839844
1754861085.1872678,60000,34.7855339050293
