Wall time,Step,Value
1754851218.7044291,800,2.0260937213897705
1754851244.6561801,1600,2.089834690093994
1754851269.7529697,2400,1.9263678789138794
1754851294.5391796,3200,1.8255518674850464
1754851319.6915042,4000,1.3434162139892578
1754851345.1986394,4800,1.603318691253662
1754851370.6297262,5600,1.588560700416565
1754851396.1445339,6400,1.625504732131958
1754851421.5220332,7200,1.733609676361084
1754851447.1572855,8000,1.7887811660766602
1754851472.613493,8800,1.8201265335083008
1754851498.22811,9600,1.9491214752197266
1754851523.6538982,10400,1.9970520734786987
1754851548.948262,11200,1.9235724210739136
1754851573.7255578,12000,2.0592591762542725
1754851599.3695438,12800,2.041032552719116
1754851624.8536918,13600,1.9750280380249023
1754851650.2003093,14400,1.9935287237167358
1754851675.8037825,15200,2.0653951168060303
1754851701.1701076,16000,2.101166248321533
1754851726.3129268,16800,2.113837718963623
1754851751.8959951,17600,2.068377733230591
1754851776.872336,18400,1.886108636856079
1754851801.8896146,19200,1.833080768585205
1754851827.7845566,20000,1.7645537853240967
1754851853.1798682,20800,2.2066547870635986
1754851878.4603364,21600,2.085787296295166
1754851903.2314234,22400,2.2354519367218018
1754851928.1406314,23200,2.030596971511841
1754851953.5373468,24000,2.1582870483398438
1754851978.5972838,24800,2.2061798572540283
1754852003.538772,25600,2.1322193145751953
1754852028.6052864,26400,2.0449156761169434
1754852053.0239067,27200,2.123263359069824
1754852077.8559735,28000,2.1420226097106934
1754852102.9750507,28800,2.1488189697265625
1754852127.7571416,29600,1.979748010635376
1754852152.459196,30400,2.1149744987487793
1754852177.2256951,31200,2.1593406200408936
1754852202.097817,32000,2.189887762069702
1754852226.9128566,32800,2.090083360671997
1754852251.681449,33600,2.1595218181610107
1754852276.5848973,34400,2.1256930828094482
1754852301.108828,35200,2.154665231704712
1754852325.7655785,36000,2.041222333908081
1754852350.6879797,36800,1.9885804653167725
1754852375.084463,37600,2.0171334743499756
1754852400.1900048,38400,2.064708709716797
1754852425.8567393,39200,2.093864679336548
1754852450.9713984,40000,2.271669626235962
1754852475.6757207,40800,2.2135512828826904
1754852500.3914554,41600,2.1675145626068115
1754852524.7675877,42400,2.213247776031494
1754852549.0603085,43200,2.1922855377197266
1754852573.2654552,44000,2.087354898452759
1754852597.211563,44800,2.2616429328918457
1754852621.124952,45600,2.1694750785827637
1754852645.1780987,46400,2.0781102180480957
1754852669.078236,47200,2.0391368865966797
1754852692.9399567,48000,2.2411694526672363
1754852716.8483715,48800,2.180407762527466
1754852740.9104807,49600,2.2751340866088867
1754852764.8644226,50400,2.199774980545044
1754852788.780199,51200,2.0767617225646973
1754852812.6733572,52000,2.0641367435455322
1754852836.7029314,52800,2.0317232608795166
1754852860.671153,53600,2.093130111694336
1754852884.5463872,54400,2.385373830795288
1754852908.2421155,55200,2.256699323654175
1754852931.903484,56000,2.2437636852264404
1754852955.6367662,56800,2.0287678241729736
1754852979.273998,57600,1.9873249530792236
1754853003.030065,58400,1.864721655845642
1754853026.7655373,59200,2.180701732635498
1754853050.4390144,60000,2.1421756744384766
1754853074.1190586,60800,2.1626384258270264
1754853097.8595223,61600,2.259464740753174
1754853121.4292462,62400,2.2532389163970947
1754853145.0591824,63200,2.170809507369995
1754853168.745904,64000,2.2557458877563477
1754853192.4316301,64800,2.279421091079712
1754853215.9074092,65600,2.301595449447632
1754853239.2723765,66400,2.2573232650756836
1754853262.7030234,67200,2.2342865467071533
1754853286.1579578,68000,2.17527174949646
1754853309.8345926,68800,2.210442066192627
1754853333.17741,69600,2.236901044845581
1754853356.4981358,70400,2.287670850753784
1754853379.7961335,71200,2.0749998092651367
1754853403.114326,72000,2.1747241020202637
1754853426.3019404,72800,2.2176127433776855
1754853449.4023757,73600,2.187680721282959
1754853472.8002226,74400,2.148108959197998
1754853496.3771536,75200,2.062906265258789
1754853519.6326466,76000,2.1348466873168945
1754853542.619313,76800,2.056178092956543
1754853565.546944,77600,2.1805739402770996
1754853588.5475862,78400,2.1699864864349365
1754853611.6714396,79200,2.1426124572753906
1754853634.7688274,80000,2.231602907180786
