Wall time,Step,Value
1754854260.93951,400,15.806320190429688
1754854273.1933932,800,18.798099517822266
1754854285.5362687,1200,20.407024383544922
1754854297.9807773,1600,21.811525344848633
1754854310.2722158,2000,24.17122459411621
1754854322.4981692,2400,31.549074172973633
1754854334.9183075,2800,50.409725189208984
1754854347.3409982,3200,80.25737762451172
1754854359.9966185,3600,105.87814331054688
1754854372.453363,4000,98.80537414550781
1754854384.832726,4400,125.24311065673828
1754854397.3481507,4800,132.27101135253906
1754854409.739514,5200,157.75303649902344
1754854422.3286173,5600,201.54359436035156
1754854434.8633127,6000,220.5614013671875
1754854447.4247608,6400,225.4691162109375
1754854460.052712,6800,238.2410430908203
1754854472.604516,7200,249.42825317382812
1754854485.2767625,7600,252.76292419433594
1754854497.783498,8000,255.61610412597656
1754854510.4134018,8400,258.1129455566406
1754854522.8835669,8800,260.0296325683594
1754854535.3414645,9200,260.47869873046875
1754854547.9115777,9600,262.07843017578125
1754854560.374212,10000,264.8502502441406
1754854572.9639025,10400,267.0839538574219
1754854585.3331425,10800,267.03033447265625
1754854597.6210265,11200,267.8433532714844
1754854609.9346604,11600,269.57061767578125
1754854622.1445065,12000,269.81341552734375
1754854634.4356163,12400,269.7152404785156
1754854646.588012,12800,271.5419616699219
1754854658.7861814,13200,269.3121032714844
1754854670.9147866,13600,272.05517578125
1754854683.0124135,14000,273.6296691894531
1754854695.2190738,14400,275.4138488769531
1754854707.3233879,14800,277.9905090332031
1754854719.5426502,15200,278.6298828125
1754854731.5634334,15600,279.9205322265625
1754854743.6575437,16000,281.8328857421875
1754854755.7736564,16400,281.08807373046875
1754854767.8208778,16800,281.47271728515625
1754854780.0374098,17200,282.3741149902344
1754854792.1059682,17600,283.8773498535156
1754854804.2035182,18000,283.3078918457031
1754854816.4948,18400,280.8234558105469
1754854828.5770519,18800,283.4485168457031
1754854840.6805627,19200,284.23443603515625
1754854852.7255352,19600,282.45220947265625
1754854864.929629,20000,283.38153076171875
1754854877.3151522,20400,283.7072448730469
1754854889.6506088,20800,284.3297119140625
1754854902.1216211,21200,286.0335388183594
1754854914.451209,21600,286.8585205078125
1754854926.7680411,22000,286.9764709472656
1754854939.1468048,22400,286.897216796875
1754854951.37544,22800,288.7434997558594
1754854963.8813028,23200,288.5283203125
1754854976.2248802,23600,288.8068542480469
1754854988.5478818,24000,288.63226318359375
1754855000.889233,24400,289.19366455078125
1754855012.9384608,24800,287.7585144042969
1754855025.1139472,25200,287.12774658203125
1754855037.144358,25600,287.9024353027344
1754855049.488842,26000,288.9017333984375
1754855061.641759,26400,287.99365234375
1754855073.8142235,26800,289.6054992675781
1754855086.008986,27200,288.4872131347656
1754855098.0273302,27600,287.8310852050781
1754855110.259535,28000,287.6855773925781
1754855122.3081837,28400,288.5110168457031
1754855134.2711768,28800,290.5570068359375
1754855146.3614874,29200,289.1023254394531
1754855158.16986,29600,289.1409606933594
1754855170.2211127,30000,288.7373352050781
1754855182.1585047,30400,289.841552734375
1754855194.1160674,30800,290.5270080566406
1754855206.2672803,31200,290.36273193359375
1754855218.1566498,31600,290.6742858886719
1754855230.2651927,32000,290.8328552246094
1754855242.1985803,32400,290.9876708984375
1754855254.0940647,32800,291.7575378417969
1754855266.1381335,33200,290.9738464355469
1754855278.0557919,33600,292.14508056640625
1754855289.8951414,34000,292.11474609375
1754855301.8843973,34400,292.2864685058594
1754855313.6908317,34800,292.8326110839844
1754855325.8796911,35200,292.7744140625
1754855337.7989829,35600,292.9878845214844
1754855349.7300735,36000,292.8625183105469
1754855362.034371,36400,291.5563049316406
1754855374.205843,36800,290.86163330078125
1754855386.4181921,37200,291.5610046386719
1754855398.5824375,37600,292.2774963378906
1754855410.728348,38000,291.2707824707031
1754855422.9892938,38400,291.8905334472656
1754855435.0817032,38800,291.85430908203125
1754855447.1983194,39200,292.3746643066406
1754855459.0964785,39600,291.8582458496094
1754855470.9527986,40000,292.9266357421875
