Wall time,Step,Value
1754855773.2548087,600,2.0424647331237793
1754855791.7232633,1200,1.9988511800765991
1754855810.285142,1800,1.1729955673217773
1754855829.357781,2400,1.0251108407974243
1754855849.1102133,3000,1.163996934890747
1754855869.0327098,3600,1.4131417274475098
1754855888.9481463,4200,1.3962422609329224
1754855908.988454,4800,1.2525103092193604
1754855929.0059528,5400,1.508981466293335
1754855949.1072915,6000,1.4371259212493896
1754855969.2660587,6600,1.468449354171753
1754855989.3437274,7200,1.6437208652496338
1754856009.2308328,7800,1.822324275970459
1754856029.2489266,8400,1.8323156833648682
1754856049.3134217,9000,1.8675627708435059
1754856069.3843553,9600,1.8080823421478271
1754856089.5419,10200,1.7665014266967773
1754856109.3958273,10800,1.8890584707260132
1754856129.3070538,11400,2.0141258239746094
1754856149.4240248,12000,1.8945937156677246
1754856169.2455983,12600,2.0012238025665283
1754856189.0100687,13200,1.8300806283950806
1754856208.5494714,13800,1.7510714530944824
1754856228.384117,14400,1.9145902395248413
1754856247.6119177,15000,1.9942928552627563
1754856267.4062724,15600,2.0802793502807617
1754856286.8399615,16200,2.041417121887207
1754856306.74961,16800,2.138240337371826
1754856326.750075,17400,1.8263466358184814
1754856346.2952363,18000,1.538215160369873
1754856365.7264311,18600,1.7664850950241089
1754856385.4329982,19200,1.7766761779785156
1754856404.9205189,19800,1.546732783317566
1754856424.5267022,20400,1.4503668546676636
1754856444.130362,21000,1.6063438653945923
1754856463.7726228,21600,1.7833936214447021
1754856482.5831754,22200,1.5652859210968018
1754856501.9154487,22800,1.423848271369934
1754856520.9472978,23400,1.5965696573257446
1754856539.8260381,24000,1.7095708847045898
1754856558.7222211,24600,1.7291603088378906
1754856577.9458606,25200,1.7113556861877441
1754856596.741465,25800,1.9691295623779297
1754856616.480045,26400,2.0190930366516113
1754856636.5883942,27000,1.793521761894226
1754856656.8504632,27600,1.8273706436157227
1754856677.3268507,28200,1.903435468673706
1754856698.4156234,28800,1.8624566793441772
1754856719.173769,29400,1.8588615655899048
1754856739.5866733,30000,2.1477041244506836
1754856759.886403,30600,2.142076253890991
1754856780.128816,31200,2.0209155082702637
1754856800.108565,31800,2.0431931018829346
1754856820.315326,32400,2.1113224029541016
1754856840.39788,33000,2.1288418769836426
1754856860.228668,33600,2.0481951236724854
1754856880.2205842,34200,2.222727060317993
1754856900.4240255,34800,1.970075249671936
1754856920.7155755,35400,1.8610962629318237
1754856941.4629161,36000,2.1934139728546143
1754856961.986495,36600,2.214905023574829
1754856982.6869848,37200,2.160048007965088
1754857003.7913814,37800,2.0175282955169678
1754857024.731204,38400,1.8802498579025269
1754857045.548973,39000,1.939835548400879
1754857066.5793018,39600,2.170557737350464
1754857086.9115143,40200,2.2852158546447754
1754857107.557084,40800,2.146077871322632
1754857127.7774656,41400,2.1265761852264404
1754857148.1920094,42000,2.078545093536377
1754857168.4638863,42600,2.2622969150543213
1754857188.8828003,43200,2.1533780097961426
1754857209.3486192,43800,2.124927520751953
1754857229.470746,44400,2.161839246749878
1754857249.2345984,45000,2.0689008235931396
1754857269.718613,45600,2.154183864593506
1754857289.8877826,46200,2.212846040725708
1754857309.8246932,46800,2.1864418983459473
1754857329.8742502,47400,2.1083991527557373
1754857350.0922823,48000,2.0712263584136963
1754857370.127872,48600,1.911285638809204
1754857390.3248937,49200,1.9019575119018555
1754857410.3709717,49800,1.9473809003829956
1754857430.604793,50400,1.9238693714141846
1754857450.8397338,51000,2.0462114810943604
1754857471.0614834,51600,2.1276652812957764
1754857490.9042513,52200,2.169623374938965
1754857510.8647745,52800,2.1329426765441895
1754857530.7661135,53400,2.027383804321289
1754857550.9355223,54000,1.9339642524719238
1754857570.8698292,54600,1.9121160507202148
1754857590.9149485,55200,1.8848358392715454
1754857610.7340293,55800,1.7095369100570679
1754857630.3338277,56400,1.9055004119873047
1754857650.0584767,57000,2.1645562648773193
1754857669.8757565,57600,1.9151901006698608
1754857689.6617205,58200,1.9421848058700562
1754857709.5892441,58800,2.146197557449341
1754857729.1382496,59400,2.166912317276001
1754857749.1179173,60000,2.0721771717071533
