Wall time,Step,Value
1754855773.2546043,600,16.96314811706543
1754855791.723056,1200,22.38501739501953
1754855810.2849495,1800,69.90740203857422
1754855829.357583,2400,149.0199432373047
1754855849.1100209,3000,207.63870239257812
1754855869.0325196,3600,235.9782257080078
1754855888.9479563,4200,249.84988403320312
1754855908.9882467,4800,241.6527557373047
1754855929.0057452,5400,248.89395141601562
1754855949.1070926,6000,267.7884216308594
1754855969.2658591,6600,259.6737976074219
1754855989.343537,7200,276.2563171386719
1754856009.2306473,7800,280.6068420410156
1754856029.2487316,8400,284.0932922363281
1754856049.3132193,9000,287.76397705078125
1754856069.3841596,9600,288.2098083496094
1754856089.5417144,10200,286.3263854980469
1754856109.395576,10800,284.3854675292969
1754856129.3068595,11400,289.7756042480469
1754856149.4238331,12000,290.94000244140625
1754856169.2454052,12600,291.5135192871094
1754856189.0098815,13200,289.66217041015625
1754856208.5492432,13800,285.7449951171875
1754856228.3839035,14400,282.30206298828125
1754856247.6117432,15000,290.22845458984375
1754856267.4060748,15600,292.9521179199219
1754856286.8397856,16200,292.84832763671875
1754856306.749452,16800,293.22418212890625
1754856326.7499115,17400,293.0711669921875
1754856346.29505,18000,293.9325866699219
1754856365.7262828,18600,289.2757873535156
1754856385.432847,19200,292.5894470214844
1754856404.9203453,19800,294.0797424316406
1754856424.5265455,20400,289.71337890625
1754856444.1301942,21000,290.6549072265625
1754856463.772465,21600,294.03717041015625
1754856482.5830233,22200,294.6474914550781
1754856501.915281,22800,292.67376708984375
1754856520.9471085,23400,293.0987243652344
1754856539.8258464,24000,291.55596923828125
1754856558.7220716,24600,292.3616943359375
1754856577.9456868,25200,292.43194580078125
1754856596.7413151,25800,292.7568664550781
1754856616.4798856,26400,293.2372741699219
1754856636.5882032,27000,291.9762878417969
1754856656.850315,27600,293.7121276855469
1754856677.3266804,28200,291.5024108886719
1754856698.4154184,28800,291.3838195800781
1754856719.1736128,29400,290.890625
1754856739.5865192,30000,292.68438720703125
1754856759.886225,30600,291.67376708984375
1754856780.1286647,31200,293.59075927734375
1754856800.1083663,31800,292.0487060546875
1754856820.3151429,32400,293.63433837890625
1754856840.3977053,33000,294.0782165527344
1754856860.2285151,33600,294.1528625488281
1754856880.2204337,34200,293.4918212890625
1754856900.4238691,34800,293.48431396484375
1754856920.715386,35400,292.41558837890625
1754856941.462751,36000,292.4831848144531
1754856961.9863448,36600,292.7289123535156
1754856982.6868293,37200,292.2178955078125
1754857003.7911963,37800,290.2025451660156
1754857024.7310045,38400,289.0650634765625
1754857045.548817,39000,282.6856689453125
1754857066.5790813,39600,288.6001892089844
1754857086.9113615,40200,291.52557373046875
1754857107.5569358,40800,293.8113098144531
1754857127.7773135,41400,293.7972106933594
1754857148.191856,42000,293.3897399902344
1754857168.4637222,42600,293.7100524902344
1754857188.8826466,43200,293.8231201171875
1754857209.3484702,43800,294.2862243652344
1754857229.4705765,44400,294.09246826171875
1754857249.2344477,45000,292.2537841796875
1754857269.7184541,45600,291.3825988769531
1754857289.887601,46200,292.509033203125
1754857309.8245,46800,292.78607177734375
1754857329.8740435,47400,293.1243896484375
1754857350.0920935,48000,293.2074279785156
1754857370.1276734,48600,294.1587219238281
1754857390.324686,49200,294.873046875
1754857410.3707857,49800,294.0725402832031
1754857430.6046185,50400,295.1672058105469
1754857450.8395395,51000,293.6973571777344
1754857471.0612352,51600,293.0627746582031
1754857490.9040864,52200,294.5753479003906
1754857510.8645916,52800,294.5569152832031
1754857530.765929,53400,294.2762145996094
1754857550.9347322,54000,294.35284423828125
1754857570.8695953,54600,295.6982116699219
1754857590.9147606,55200,295.4735107421875
1754857610.7338376,55800,293.5731201171875
1754857630.3336318,56400,294.4903259277344
1754857650.058291,57000,294.987060546875
1754857669.8755336,57600,294.854736328125
1754857689.661535,58200,294.62969970703125
1754857709.589055,58800,294.5110778808594
1754857729.138091,59400,294.7991027832031
1754857749.1177638,60000,294.8133239746094
