Wall time,Step,Value
1754858974.938681,600,1.9860692024230957
1754858994.6161454,1200,0.8717669248580933
1754859013.4294202,1800,0.5562883615493774
1754859032.747036,2400,0.7121723890304565
1754859052.1727324,3000,0.8114489912986755
1754859072.9218075,3600,0.7852960228919983
1754859094.236096,4200,1.1223268508911133
1754859116.782213,4800,1.222260594367981
1754859139.556373,5400,1.228484869003296
1754859162.9809632,6000,1.3513096570968628
1754859185.6500092,6600,0.7741632461547852
1754859207.6960788,7200,1.317484736442566
1754859230.230802,7800,1.700839638710022
1754859252.5179806,8400,1.439907193183899
1754859274.0872488,9000,1.5428074598312378
1754859295.4104695,9600,1.4070965051651
1754859316.856041,10200,1.4664682149887085
1754859338.1361554,10800,1.0970820188522339
1754859359.0845094,11400,1.0930038690567017
1754859380.2418735,12000,1.7312226295471191
1754859401.86727,12600,1.9094696044921875
1754859424.4461396,13200,1.8433647155761719
1754859447.5085874,13800,1.933104157447815
1754859469.891789,14400,2.017054557800293
1754859492.213603,15000,1.7649123668670654
1754859514.2284412,15600,1.62307608127594
1754859536.7045033,16200,1.6516001224517822
1754859559.352272,16800,1.506733775138855
1754859580.8995376,17400,0.7746091485023499
1754859602.6696634,18000,0.9856973886489868
1754859624.4031687,18600,1.488020420074463
1754859646.847067,19200,1.659522533416748
1754859669.0770657,19800,1.653125524520874
1754859691.442167,20400,1.7075756788253784
1754859714.8449032,21000,1.238964319229126
1754859735.783155,21600,0.8024773597717285
1754859757.6937006,22200,1.2595969438552856
1754859780.8751187,22800,1.500425100326538
1754859802.9772723,23400,1.5279297828674316
1754859825.0371087,24000,1.6099685430526733
1754859846.7259567,24600,1.8123235702514648
1754859869.4117625,25200,1.1494169235229492
1754859890.494799,25800,0.8516326546669006
1754859911.522452,26400,1.364489197731018
1754859933.714432,27000,1.8872135877609253
1754859956.3866076,27600,1.5047564506530762
1754859977.4371884,28200,1.712567925453186
1754859999.5399206,28800,1.7390745878219604
1754860022.2071474,29400,1.6692297458648682
1754860044.7276173,30000,1.5146328210830688
1754860065.78481,30600,1.2591207027435303
1754860086.6039178,31200,1.5294259786605835
1754860108.5511951,31800,1.236519694328308
1754860129.5522852,32400,1.058639645576477
1754860149.767626,33000,0.8635493516921997
1754860170.9081144,33600,1.30978524684906
1754860192.5516012,34200,1.548312783241272
1754860213.7033746,34800,1.7900904417037964
1754860234.8746517,35400,1.6596242189407349
1754860255.9527771,36000,1.7175363302230835
1754860275.9054885,36600,0.9492375254631042
1754860297.5031567,37200,1.3996894359588623
1754860319.019659,37800,1.4480363130569458
1754860340.7271335,38400,1.8647799491882324
1754860361.9385364,39000,1.5077558755874634
1754860383.057223,39600,1.6939631700515747
1754860403.8404024,40200,1.859317421913147
1754860424.498169,40800,1.83187735080719
1754860445.0784838,41400,1.8412277698516846
1754860465.69033,42000,1.8650397062301636
1754860484.7462256,42600,1.2890641689300537
1754860505.8597643,43200,1.7925771474838257
1754860526.4033973,43800,1.664386510848999
1754860548.0598958,44400,1.714326024055481
1754860569.374584,45000,1.4414269924163818
1754860590.1512318,45600,1.4340413808822632
1754860611.4340744,46200,1.6726925373077393
1754860629.941202,46800,0.8836081624031067
1754860651.5485842,47400,1.14156174659729
1754860673.3758976,48000,1.4124298095703125
1754860694.9740992,48600,1.2460434436798096
1754860715.9444818,49200,1.6395974159240723
1754860736.516481,49800,1.6365396976470947
1754860756.200994,50400,1.1286635398864746
1754860775.4775326,51000,1.1518869400024414
1754860796.2696035,51600,1.2312126159667969
1754860815.8506799,52200,0.9581764936447144
1754860836.8831427,52800,1.2334728240966797
1754860857.3777692,53400,1.6953271627426147
1754860878.3546631,54000,1.3624521493911743
1754860899.50254,54600,1.4147522449493408
1754860920.6130438,55200,1.6651426553726196
1754860941.3929834,55800,1.3042384386062622
1754860962.1573107,56400,1.6752331256866455
1754860982.8960147,57000,1.783268690109253
1754861003.3784573,57600,1.690125584602356
1754861023.931075,58200,1.7143152952194214
1754861044.545872,58800,1.8159759044647217
1754861064.6973891,59400,1.8338239192962646
1754861085.187598,60000,1.6563738584518433
