Wall time,Step,Value
1755644566.6293519,4,0.13250374794006348
1755644597.846003,18,0.13314414024353027
1755644647.0178146,40,0.13550043106079102
1755644662.7590857,47,0.13285589218139648
1755644664.9870377,48,0.13391542434692383
1755644696.1472998,62,0.13186168670654297
1755644698.2975383,63,0.1329653263092041
1755644706.9962509,67,0.13383197784423828
1755644716.0018098,71,0.13297343254089355
1755644729.1340303,77,0.13186025619506836
1755644740.0332944,82,0.13495397567749023
1755644755.6009824,89,0.13369202613830566
1755644777.811505,99,0.13312983512878418
1755644786.545997,103,0.1340782642364502
1755644795.2294528,107,0.1331486701965332
1755644826.1406322,121,0.13426876068115234
1755644835.1883922,125,0.13191843032836914
1755644837.3789904,126,0.13410162925720215
1755644841.7998111,128,0.1331641674041748
1755644846.1334445,130,0.13355183601379395
1755644877.1520205,144,0.13378262519836426
1755644883.623719,147,0.13341259956359863
1755644905.697068,157,0.13288021087646484
1755644912.245742,160,0.13449549674987793
1755644916.645319,162,0.13336730003356934
1755644921.0373101,164,0.13361763954162598
1755644938.812677,172,0.13278889656066895
1755644949.569165,177,0.13342809677124023
1755644980.1655445,191,0.13391804695129395
1755645006.5234156,203,0.13374614715576172
1755645010.8627915,205,0.13344359397888184
1755645028.4799879,213,0.1340959072113037
1755645063.4854832,229,0.13381505012512207
1755645096.1732728,244,0.13508987426757812
1755645098.3417966,245,0.13316726684570312
1755645126.6201284,258,0.13412141799926758
1755645128.791508,259,0.13348627090454102
1755645154.8761382,271,0.13538742065429688
1755645161.334326,274,0.13410043716430664
1755645178.9473615,282,0.1345064640045166
1755645185.3332314,285,0.13411879539489746
1755645207.1366458,295,0.133941650390625
1755645235.2960906,308,0.13461089134216309
1755645252.5141509,316,0.1349337100982666
1755645259.1705315,319,0.13257431983947754
1755645265.5580168,322,0.13249945640563965
1755645315.371568,345,0.13348078727722168
1755645317.8211584,346,0.1322650909423828
1755645343.3938375,358,0.13430047035217285
1755645356.5329077,364,0.13438677787780762
1755645360.8414426,366,0.1336498260498047
1755645386.9562004,378,0.13205528259277344
1755645403.9934192,386,0.13458752632141113
1755645412.8200502,390,0.13492131233215332
1755645417.0298908,392,0.1327204704284668
1755645438.7387714,402,0.1325702667236328
1755645443.0599225,404,0.13295674324035645
1755645466.4443352,415,0.13381314277648926
1755645481.749808,422,0.13468098640441895
1755645512.0258973,436,0.1338047981262207
1755645514.1785488,437,0.1346752643585205
1755645518.449158,439,0.13422536849975586
1755645533.675053,446,0.1322314739227295
1755645565.8649423,461,0.13244915008544922
